date,tenant_id,channel,parish,spend,impressions,clicks,conversions,revenue,roas
2025-12-20,bank-of-jamaica,TikTok,St Thomas,8054.33,14338,242,2,17197.22,2.14
2025-12-20,bank-of-jamaica,TikTok,St James,15737.68,28015,474,5,33602.33,2.14
2025-12-20,bank-of-jamaica,TikTok,Hanover,2158.03,3841,65,0,4607.73,2.14
2025-12-20,bank-of-jamaica,TikTok,Westmoreland,7447.41,13257,224,2,15901.34,2.14
2025-12-20,bank-of-jamaica,TikTok,Trelawny,1580.25,2813,47,0,3374.06,2.14
2025-12-20,bank-of-jamaica,TikTok,St Elizabeth,4673.62,8319,140,1,9978.89,2.14
2025-12-21,bank-of-jamaica,TikTok,Kingston,11965.35,21157,370,4,31668.32,2.65
2025-12-21,bank-of-jamaica,TikTok,St Andrew,2803.03,4956,86,1,7418.68,2.65
2025-12-21,bank-of-jamaica,TikTok,St Catherine,10972.35,19402,339,4,29040.19,2.65
2025-12-21,bank-of-jamaica,TikTok,Clarendon,3466.8,6130,107,1,9175.49,2.65
2025-12-21,bank-of-jamaica,TikTok,Manchester,4604.89,8142,142,1,12187.62,2.65
2025-12-21,bank-of-jamaica,TikTok,St Ann,4710.04,8328,145,1,12465.91,2.65
2025-12-21,bank-of-jamaica,TikTok,St Mary,2771.92,4901,85,1,7336.36,2.65
2025-12-21,bank-of-jamaica,TikTok,Portland,3280.45,5800,101,1,8682.26,2.65
2025-12-21,bank-of-jamaica,TikTok,St Thomas,35859.16,63408,1109,14,94907.35,2.65
2025-12-21,bank-of-jamaica,TikTok,St James,809.23,1430,25,0,2141.76,2.65
2025-12-21,bank-of-jamaica,TikTok,Hanover,12493.34,22091,386,4,33065.74,2.65
2025-12-21,bank-of-jamaica,TikTok,Westmoreland,13774.05,24356,426,5,36455.35,2.65
2025-12-21,bank-of-jamaica,TikTok,Trelawny,289.04,511,8,0,764.98,2.65
2025-12-21,bank-of-jamaica,TikTok,St Elizabeth,411.62,727,12,0,1089.43,2.65
2025-12-22,bank-of-jamaica,TikTok,Kingston,8327.78,14914,218,1,7406.43,0.89
2025-12-22,bank-of-jamaica,TikTok,St Andrew,19536.24,34989,512,3,17374.82,0.89
2025-12-22,bank-of-jamaica,TikTok,St Catherine,1730.82,3099,45,0,1539.33,0.89
2025-12-22,bank-of-jamaica,TikTok,Clarendon,6819.66,12213,179,1,6065.16,0.89
2025-12-22,bank-of-jamaica,TikTok,Manchester,6841.11,12252,179,1,6084.24,0.89
2025-12-22,bank-of-jamaica,TikTok,St Ann,3582.7,6416,94,0,3186.33,0.89
2025-12-22,bank-of-jamaica,TikTok,St Mary,5777.88,10348,151,0,5138.64,0.89
2025-12-22,bank-of-jamaica,TikTok,Portland,3274.61,5864,85,0,2912.32,0.89
2025-12-22,bank-of-jamaica,TikTok,St Thomas,809.16,1449,21,0,719.64,0.89
2025-12-22,bank-of-jamaica,TikTok,St James,9889.42,17711,259,1,8795.29,0.89
2025-12-22,bank-of-jamaica,TikTok,Hanover,2664.94,4772,69,0,2370.1,0.89
2025-12-22,bank-of-jamaica,TikTok,Westmoreland,1100.12,1970,28,0,978.41,0.89
2025-12-22,bank-of-jamaica,TikTok,Trelawny,60.21,107,1,0,53.55,0.89
2025-12-22,bank-of-jamaica,TikTok,St Elizabeth,4349.05,7789,114,0,3867.89,0.89
2025-12-23,bank-of-jamaica,TikTok,Kingston,8465.73,14858,234,2,18183.62,2.15
2025-12-23,bank-of-jamaica,TikTok,St Andrew,17422.96,30578,482,5,37422.95,2.15
2025-12-23,bank-of-jamaica,TikTok,St Catherine,16048.69,28166,444,5,34471.15,2.15
2025-12-23,bank-of-jamaica,TikTok,Clarendon,7308.96,12827,202,2,15699.0,2.15
2025-12-23,bank-of-jamaica,TikTok,Manchester,6974.32,12240,193,2,14980.22,2.15
2025-12-23,bank-of-jamaica,TikTok,St Ann,9033.81,15855,250,2,19403.82,2.15
2025-12-23,bank-of-jamaica,TikTok,St Mary,16836.96,29550,466,5,36164.29,2.15
2025-12-23,bank-of-jamaica,TikTok,Portland,7011.72,12306,194,2,15060.55,2.15
2025-12-23,bank-of-jamaica,TikTok,St Thomas,25862.11,45390,716,8,55549.51,2.15
2025-12-23,bank-of-jamaica,TikTok,St James,18518.51,32501,512,6,39776.1,2.15
2025-12-23,bank-of-jamaica,TikTok,Hanover,226.05,396,6,0,485.53,2.15
2025-12-23,bank-of-jamaica,TikTok,Westmoreland,2363.38,4147,65,0,5076.33,2.15
2025-12-23,bank-of-jamaica,TikTok,Trelawny,773.83,1358,21,0,1662.11,2.15
2025-12-23,bank-of-jamaica,TikTok,St Elizabeth,8749.16,15355,242,2,18792.42,2.15
2025-12-24,bank-of-jamaica,TikTok,Kingston,51796.36,95603,1523,18,119403.89,2.31
2025-12-24,bank-of-jamaica,TikTok,St Andrew,15505.78,28619,456,5,35744.79,2.31
2025-12-24,bank-of-jamaica,TikTok,St Catherine,8261.59,15248,242,2,19045.09,2.31
2025-12-24,bank-of-jamaica,TikTok,Clarendon,4979.69,9191,146,1,11479.47,2.31
2025-12-24,bank-of-jamaica,TikTok,Manchester,3082.34,5689,90,1,7105.57,2.31
2025-12-24,bank-of-jamaica,TikTok,St Ann,2909.87,5370,85,1,6707.99,2.31
2025-12-24,bank-of-jamaica,TikTok,St Mary,13767.7,25411,404,4,31738.08,2.31
2025-12-24,bank-of-jamaica,TikTok,Portland,1519.91,2805,44,0,3503.78,2.31
2025-12-24,bank-of-jamaica,TikTok,St Thomas,18487.86,34124,543,6,42619.26,2.31
2025-12-24,bank-of-jamaica,TikTok,St James,8263.37,15252,243,2,19049.19,2.31
2025-12-24,bank-of-jamaica,TikTok,Hanover,4196.89,7746,123,1,9674.91,2.31
2025-12-24,bank-of-jamaica,TikTok,Westmoreland,55.89,103,1,0,128.84,2.31
2025-12-24,bank-of-jamaica,TikTok,Trelawny,6804.83,12560,200,2,15686.87,2.31
2025-12-24,bank-of-jamaica,TikTok,St Elizabeth,5624.43,10381,165,1,12965.75,2.31
2025-12-25,bank-of-jamaica,TikTok,Kingston,14264.28,26693,418,5,37786.89,2.65
2025-12-25,bank-of-jamaica,TikTok,St Andrew,37338.14,69872,1096,14,98910.87,2.65
2025-12-25,bank-of-jamaica,TikTok,St Catherine,16536.22,30944,485,6,43805.39,2.65
2025-12-25,bank-of-jamaica,TikTok,Clarendon,6015.07,11256,176,2,15934.26,2.65
2025-12-25,bank-of-jamaica,TikTok,Manchester,7134.0,13350,209,2,18898.38,2.65
2025-12-25,bank-of-jamaica,TikTok,St Ann,6386.6,11951,187,2,16918.47,2.65
2025-12-25,bank-of-jamaica,TikTok,St Mary,12750.19,23859,374,5,33775.98,2.65
2025-12-25,bank-of-jamaica,TikTok,Portland,10546.08,19735,309,4,27937.16,2.65
2025-12-25,bank-of-jamaica,TikTok,St Thomas,65.52,122,1,0,173.55,2.65
2025-12-25,bank-of-jamaica,TikTok,St James,3424.61,6408,100,1,9071.98,2.65
2025-12-25,bank-of-jamaica,TikTok,Hanover,5479.38,10253,160,2,14515.18,2.65
2025-12-25,bank-of-jamaica,TikTok,Westmoreland,1972.85,3691,57,0,5226.2,2.65
2025-12-25,bank-of-jamaica,TikTok,Trelawny,315.55,590,9,0,835.92,2.65
2025-12-25,bank-of-jamaica,TikTok,St Elizabeth,3122.95,5844,91,1,8272.87,2.65
2025-12-26,bank-of-jamaica,TikTok,Kingston,27848.99,48880,768,10,73083.14,2.62
2025-12-26,bank-of-jamaica,TikTok,St Andrew,22647.81,39751,625,8,59433.87,2.62
2025-12-26,bank-of-jamaica,TikTok,St Catherine,34623.41,60770,955,13,90861.03,2.62
2025-12-26,bank-of-jamaica,TikTok,Clarendon,74.49,130,2,0,195.47,2.62
2025-12-26,bank-of-jamaica,TikTok,Manchester,3827.65,6718,105,1,10044.76,2.62
2025-12-26,bank-of-jamaica,TikTok,St Ann,7681.44,13482,212,3,20158.14,2.62
2025-12-26,bank-of-jamaica,TikTok,St Mary,280.66,492,7,0,736.54,2.62
2025-12-26,bank-of-jamaica,TikTok,Portland,4584.12,8045,126,1,12029.94,2.62
2025-12-26,bank-of-jamaica,TikTok,St Thomas,234.44,411,6,0,615.23,2.62
2025-12-26,bank-of-jamaica,TikTok,St James,10306.04,18089,284,4,27045.77,2.62
2025-12-26,bank-of-jamaica,TikTok,Hanover,1577.76,2769,43,0,4140.46,2.62
2025-12-26,bank-of-jamaica,TikTok,Westmoreland,2129.24,3737,58,0,5587.69,2.62
2025-12-26,bank-of-jamaica,TikTok,Trelawny,20229.75,35507,558,7,53088.24,2.62
2025-12-26,bank-of-jamaica,TikTok,St Elizabeth,3667.48,6437,101,1,9624.44,2.62
2025-12-27,bank-of-jamaica,TikTok,Kingston,17897.49,33599,525,4,30752.58,1.72
2025-12-27,bank-of-jamaica,TikTok,St Andrew,21052.2,39522,617,5,36173.21,1.72
2025-12-27,bank-of-jamaica,TikTok,St Catherine,24974.86,46886,732,6,42913.37,1.72
2025-12-27,bank-of-jamaica,TikTok,Clarendon,3972.88,7458,116,1,6826.44,1.72
2025-12-27,bank-of-jamaica,TikTok,Manchester,8966.63,16833,263,2,15407.03,1.72
2025-12-27,bank-of-jamaica,TikTok,St Ann,10199.44,19147,299,2,17525.31,1.72
2025-12-27,bank-of-jamaica,TikTok,St Mary,16042.16,30116,470,4,27564.65,1.72
2025-12-27,bank-of-jamaica,TikTok,Portland,7710.25,14474,226,2,13248.23,1.72
2025-12-27,bank-of-jamaica,TikTok,St Thomas,48.18,90,1,0,82.78,1.72
2025-12-27,bank-of-jamaica,TikTok,St James,13526.74,25394,396,3,23242.5,1.72
2025-12-27,bank-of-jamaica,TikTok,Hanover,3428.34,6436,100,0,5890.79,1.72
2025-12-27,bank-of-jamaica,TikTok,Westmoreland,1150.1,2159,33,0,1976.17,1.72
2025-12-27,bank-of-jamaica,TikTok,Trelawny,4084.3,7667,119,1,7017.9,1.72
2025-12-27,bank-of-jamaica,TikTok,St Elizabeth,3849.0,7225,112,1,6613.59,1.72
2025-12-28,bank-of-jamaica,TikTok,Kingston,19136.41,31731,580,7,48340.16,2.53
2025-12-28,bank-of-jamaica,TikTok,St Andrew,16548.46,27440,501,6,41802.8,2.53
2025-12-28,bank-of-jamaica,TikTok,St Catherine,1760.28,2918,53,0,4446.62,2.53
2025-12-28,bank-of-jamaica,TikTok,Clarendon,3366.29,5581,102,1,8503.52,2.53
2025-12-28,bank-of-jamaica,TikTok,Manchester,27427.78,45480,831,10,69284.87,2.53
2025-12-28,bank-of-jamaica,TikTok,St Ann,9420.63,15621,285,3,23797.3,2.53
2025-12-28,bank-of-jamaica,TikTok,St Mary,1377.4,2283,41,0,3479.43,2.53
2025-12-28,bank-of-jamaica,TikTok,Portland,471.65,782,14,0,1191.42,2.53
2025-12-28,bank-of-jamaica,TikTok,St Thomas,3050.01,5057,92,1,7704.57,2.53
2025-12-28,bank-of-jamaica,TikTok,St James,9062.49,15027,274,3,22892.61,2.53
2025-12-28,bank-of-jamaica,TikTok,Hanover,2281.26,3782,69,0,5762.66,2.53
2025-12-28,bank-of-jamaica,TikTok,Westmoreland,4072.52,6752,123,1,10287.52,2.53
2025-12-28,bank-of-jamaica,TikTok,Trelawny,2678.23,4441,81,1,6765.43,2.53
2025-12-28,bank-of-jamaica,TikTok,St Elizabeth,4525.31,7503,137,1,11431.31,2.53
2025-12-29,bank-of-jamaica,TikTok,Kingston,23783.17,43580,735,8,59063.53,2.48
2025-12-29,bank-of-jamaica,TikTok,St Andrew,8403.35,15398,259,3,20869.02,2.48
2025-12-29,bank-of-jamaica,TikTok,St Catherine,5171.18,9475,159,1,12842.19,2.48
2025-12-29,bank-of-jamaica,TikTok,Clarendon,477.68,875,14,0,1186.28,2.48
2025-12-29,bank-of-jamaica,TikTok,Manchester,3193.63,5852,98,1,7931.12,2.48
2025-12-29,bank-of-jamaica,TikTok,St Ann,876.74,1606,27,0,2177.32,2.48
2025-12-29,bank-of-jamaica,TikTok,St Mary,438.1,802,13,0,1087.99,2.48
2025-12-29,bank-of-jamaica,TikTok,Portland,3374.09,6182,104,1,8379.28,2.48
2025-12-29,bank-of-jamaica,TikTok,St Thomas,4705.19,8621,145,1,11684.96,2.48
2025-12-29,bank-of-jamaica,TikTok,St James,5533.83,10140,171,2,13742.8,2.48
2025-12-29,bank-of-jamaica,TikTok,Hanover,534.05,978,16,0,1326.26,2.48
2025-12-29,bank-of-jamaica,TikTok,Westmoreland,17343.92,31781,536,6,43072.19,2.48
2025-12-29,bank-of-jamaica,TikTok,Trelawny,598.92,1097,18,0,1487.38,2.48
2025-12-29,bank-of-jamaica,TikTok,St Elizabeth,22503.47,41235,695,8,55885.49,2.48
2025-12-30,bank-of-jamaica,TikTok,Kingston,5057.24,8858,152,1,9583.08,1.89
2025-12-30,bank-of-jamaica,TikTok,St Andrew,66450.0,116403,1998,19,125917.63,1.89
2025-12-30,bank-of-jamaica,TikTok,St Catherine,13771.32,24123,414,4,26095.58,1.89
2025-12-30,bank-of-jamaica,TikTok,Clarendon,11494.0,20134,345,3,21780.24,1.89
2025-12-30,bank-of-jamaica,TikTok,Manchester,2596.46,4548,78,0,4920.09,1.89
2025-12-30,bank-of-jamaica,TikTok,St Ann,639.02,1119,19,0,1210.9,1.89
2025-12-30,bank-of-jamaica,TikTok,St Mary,3467.1,6073,104,1,6569.88,1.89
2025-12-30,bank-of-jamaica,TikTok,Portland,9.43,16,0,0,17.86,1.89
2025-12-30,bank-of-jamaica,TikTok,St Thomas,3834.68,6717,115,1,7266.42,1.89
2025-12-30,bank-of-jamaica,TikTok,St James,2246.39,3935,67,0,4256.73,1.89
2025-12-30,bank-of-jamaica,TikTok,Hanover,1912.15,3349,57,0,3623.37,1.89
2025-12-30,bank-of-jamaica,TikTok,Westmoreland,3078.94,5393,92,0,5834.35,1.89
2025-12-30,bank-of-jamaica,TikTok,Trelawny,4382.3,7676,131,1,8304.12,1.89
2025-12-30,bank-of-jamaica,TikTok,St Elizabeth,8124.5,14231,244,2,15395.3,1.89
2025-12-31,bank-of-jamaica,TikTok,Kingston,16039.88,29777,483,6,41785.15,2.61
2025-12-31,bank-of-jamaica,TikTok,St Andrew,31552.29,58576,950,12,82196.22,2.61
2025-12-31,bank-of-jamaica,TikTok,St Catherine,2341.36,4346,70,0,6099.44,2.61
2025-12-31,bank-of-jamaica,TikTok,Clarendon,1185.2,2200,35,0,3087.55,2.61
2025-12-31,bank-of-jamaica,TikTok,Manchester,9920.73,18417,298,3,25844.3,2.61
2025-12-31,bank-of-jamaica,TikTok,St Ann,1748.79,3246,52,0,4555.74,2.61
2025-12-31,bank-of-jamaica,TikTok,St Mary,567.94,1054,17,0,1479.54,2.61
2025-12-31,bank-of-jamaica,TikTok,Portland,13152.49,24417,396,5,34263.27,2.61
2025-12-31,bank-of-jamaica,TikTok,St Thomas,7526.63,13973,226,2,19607.47,2.61
2025-12-31,bank-of-jamaica,TikTok,St James,6286.93,11671,189,2,16377.94,2.61
2025-12-31,bank-of-jamaica,TikTok,Hanover,483.27,897,14,0,1258.95,2.61
2025-12-31,bank-of-jamaica,TikTok,Westmoreland,3310.7,6146,99,1,8624.64,2.61
2025-12-31,bank-of-jamaica,TikTok,Trelawny,4576.31,8495,137,1,11921.65,2.61
2025-12-31,bank-of-jamaica,TikTok,St Elizabeth,21866.09,40594,658,8,56962.91,2.61
2026-01-01,bank-of-jamaica,TikTok,Kingston,21218.84,37758,606,9,65096.69,3.07
2026-01-01,bank-of-jamaica,TikTok,St Andrew,15689.79,27919,448,7,48134.27,3.07
2026-01-01,bank-of-jamaica,TikTok,St Catherine,12145.38,21612,347,5,37260.47,3.07
2026-01-01,bank-of-jamaica,TikTok,Clarendon,12509.38,22260,357,5,38377.19,3.07
2026-01-01,bank-of-jamaica,TikTok,Manchester,7353.6,13085,210,3,22559.92,3.07
2026-01-01,bank-of-jamaica,TikTok,St Ann,2970.43,5285,84,1,9112.89,3.07
2026-01-01,bank-of-jamaica,TikTok,St Mary,16972.87,30203,485,7,52070.6,3.07
2026-01-01,bank-of-jamaica,TikTok,Portland,929.16,1653,26,0,2850.54,3.07
2026-01-01,bank-of-jamaica,TikTok,St Thomas,3356.65,5973,96,1,10297.77,3.07
2026-01-01,bank-of-jamaica,TikTok,St James,4029.11,7169,115,1,12360.8,3.07
2026-01-01,bank-of-jamaica,TikTok,Hanover,8121.89,14452,232,3,24916.92,3.07
2026-01-01,bank-of-jamaica,TikTok,Westmoreland,9855.27,17537,281,4,30234.73,3.07
2026-01-01,bank-of-jamaica,TikTok,Trelawny,2576.83,4585,73,1,7905.38,3.07
2026-01-01,bank-of-jamaica,TikTok,St Elizabeth,22520.09,40074,644,10,69088.77,3.07
2026-01-02,bank-of-jamaica,TikTok,Kingston,20149.24,33886,569,8,54082.17,2.68
2026-01-02,bank-of-jamaica,TikTok,St Andrew,13247.95,22279,374,5,35558.56,2.68
2026-01-02,bank-of-jamaica,TikTok,St Catherine,10433.29,17546,294,4,28003.79,2.68
2026-01-02,bank-of-jamaica,TikTok,Clarendon,13220.97,22234,373,5,35486.13,2.68
2026-01-02,bank-of-jamaica,TikTok,Manchester,2807.99,4722,79,1,7536.87,2.68
2026-01-02,bank-of-jamaica,TikTok,St Ann,7626.06,12825,215,3,20468.95,2.68
2026-01-02,bank-of-jamaica,TikTok,St Mary,1520.44,2557,42,0,4080.97,2.68
2026-01-02,bank-of-jamaica,TikTok,Portland,344.08,578,9,0,923.53,2.68
2026-01-02,bank-of-jamaica,TikTok,St Thomas,3002.61,5049,84,1,8059.24,2.68
2026-01-02,bank-of-jamaica,TikTok,St James,24670.75,41490,696,9,66218.26,2.68
2026-01-02,bank-of-jamaica,TikTok,Hanover,1243.14,2090,35,0,3336.68,2.68
2026-01-02,bank-of-jamaica,TikTok,Westmoreland,4541.48,7637,128,1,12189.68,2.68
2026-01-02,bank-of-jamaica,TikTok,Trelawny,4200.5,7064,118,1,11274.46,2.68
2026-01-02,bank-of-jamaica,TikTok,St Elizabeth,15155.33,25487,428,6,40678.11,2.68
2026-01-03,bank-of-jamaica,TikTok,Kingston,11896.08,20851,309,3,21785.47,1.83
2026-01-03,bank-of-jamaica,TikTok,St Andrew,7212.31,12642,187,2,13208.0,1.83
2026-01-03,bank-of-jamaica,TikTok,St Catherine,20296.62,35576,527,5,37169.48,1.83
2026-01-03,bank-of-jamaica,TikTok,Clarendon,2952.55,5175,76,0,5407.05,1.83
2026-01-03,bank-of-jamaica,TikTok,Manchester,8693.43,15238,225,2,15920.41,1.83
2026-01-03,bank-of-jamaica,TikTok,St Ann,19653.93,34450,510,5,35992.53,1.83
2026-01-03,bank-of-jamaica,TikTok,St Mary,9980.51,17494,259,2,18277.45,1.83
2026-01-03,bank-of-jamaica,TikTok,Portland,725.42,1271,18,0,1328.47,1.83
2026-01-03,bank-of-jamaica,TikTok,St Thomas,2558.57,4484,66,0,4685.54,1.83
2026-01-03,bank-of-jamaica,TikTok,St James,589.51,1033,15,0,1079.58,1.83
2026-01-03,bank-of-jamaica,TikTok,Hanover,6350.85,11132,165,1,11630.4,1.83
2026-01-03,bank-of-jamaica,TikTok,Westmoreland,2186.58,3832,56,0,4004.31,1.83
2026-01-03,bank-of-jamaica,TikTok,Trelawny,1719.22,3013,44,0,3148.43,1.83
2026-01-03,bank-of-jamaica,TikTok,St Elizabeth,1147.34,2011,29,0,2101.14,1.83
2026-01-04,bank-of-jamaica,TikTok,Kingston,1206.46,2116,33,0,2724.74,2.26
2026-01-04,bank-of-jamaica,TikTok,St Andrew,16464.83,28890,462,5,37185.12,2.26
2026-01-04,bank-of-jamaica,TikTok,St Catherine,18331.49,32165,514,6,41400.9,2.26
2026-01-04,bank-of-jamaica,TikTok,Clarendon,3453.1,6059,96,1,7798.67,2.26
2026-01-04,bank-of-jamaica,TikTok,Manchester,4814.07,8447,135,1,10872.37,2.26
2026-01-04,bank-of-jamaica,TikTok,St Ann,3328.68,5840,93,1,7517.69,2.26
2026-01-04,bank-of-jamaica,TikTok,St Mary,7445.27,13063,209,2,16814.82,2.26
2026-01-04,bank-of-jamaica,TikTok,Portland,1381.96,2424,38,0,3121.1,2.26
2026-01-04,bank-of-jamaica,TikTok,St Thomas,84.66,148,2,0,191.2,2.26
2026-01-04,bank-of-jamaica,TikTok,St James,7702.95,13516,216,2,17396.79,2.26
2026-01-04,bank-of-jamaica,TikTok,Hanover,21815.36,38278,612,7,49269.06,2.26
2026-01-04,bank-of-jamaica,TikTok,Westmoreland,1958.39,3436,55,0,4422.94,2.26
2026-01-04,bank-of-jamaica,TikTok,Trelawny,3207.45,5627,90,1,7243.89,2.26
2026-01-04,bank-of-jamaica,TikTok,St Elizabeth,5602.15,9829,157,1,12652.22,2.26
2026-01-05,bank-of-jamaica,TikTok,Kingston,17156.23,31174,460,5,35072.06,2.04
2026-01-05,bank-of-jamaica,TikTok,St Andrew,17528.69,31850,470,5,35833.48,2.04
2026-01-05,bank-of-jamaica,TikTok,St Catherine,856.03,1555,22,0,1749.97,2.04
2026-01-05,bank-of-jamaica,TikTok,Clarendon,11236.63,20417,301,3,22970.76,2.04
2026-01-05,bank-of-jamaica,TikTok,Manchester,13992.82,25425,375,4,28605.17,2.04
2026-01-05,bank-of-jamaica,TikTok,St Ann,7650.53,13901,205,2,15639.8,2.04
2026-01-05,bank-of-jamaica,TikTok,St Mary,6148.86,11172,164,1,12569.97,2.04
2026-01-05,bank-of-jamaica,TikTok,Portland,4.78,8,0,0,9.77,2.04
2026-01-05,bank-of-jamaica,TikTok,St Thomas,4016.55,7298,107,1,8210.93,2.04
2026-01-05,bank-of-jamaica,TikTok,St James,2094.67,3806,56,0,4282.07,2.04
2026-01-05,bank-of-jamaica,TikTok,Hanover,1166.15,2118,31,0,2383.94,2.04
2026-01-05,bank-of-jamaica,TikTok,Westmoreland,4647.0,8443,124,1,9499.75,2.04
2026-01-05,bank-of-jamaica,TikTok,Trelawny,1195.67,2172,32,0,2444.28,2.04
2026-01-05,bank-of-jamaica,TikTok,St Elizabeth,13150.0,23894,352,4,26882.23,2.04
2026-01-06,bank-of-jamaica,TikTok,Kingston,9395.27,17020,271,3,20122.88,2.14
2026-01-06,bank-of-jamaica,TikTok,St Andrew,8761.18,15871,252,2,18764.78,2.14
2026-01-06,bank-of-jamaica,TikTok,St Catherine,37866.43,68598,1093,12,81102.7,2.14
2026-01-06,bank-of-jamaica,TikTok,Clarendon,1737.9,3148,50,0,3722.25,2.14
2026-01-06,bank-of-jamaica,TikTok,Manchester,1960.83,3552,56,0,4199.73,2.14
2026-01-06,bank-of-jamaica,TikTok,St Ann,123.62,223,3,0,264.77,2.14
2026-01-06,bank-of-jamaica,TikTok,St Mary,8896.07,16116,256,2,19053.69,2.14
2026-01-06,bank-of-jamaica,TikTok,Portland,6386.2,11569,184,2,13678.02,2.14
2026-01-06,bank-of-jamaica,TikTok,St Thomas,6466.41,11714,186,2,13849.82,2.14
2026-01-06,bank-of-jamaica,TikTok,St James,1011.01,1831,29,0,2165.39,2.14
2026-01-06,bank-of-jamaica,TikTok,Hanover,22344.75,40479,645,7,47858.21,2.14
2026-01-06,bank-of-jamaica,TikTok,Westmoreland,127.53,231,3,0,273.14,2.14
2026-01-06,bank-of-jamaica,TikTok,Trelawny,3717.69,6734,107,1,7962.58,2.14
2026-01-06,bank-of-jamaica,TikTok,St Elizabeth,8776.83,15900,253,2,18798.29,2.14
2026-01-07,bank-of-jamaica,TikTok,Kingston,33251.86,59318,990,14,95949.81,2.89
2026-01-07,bank-of-jamaica,TikTok,St Andrew,14434.23,25749,429,6,41650.65,2.89
2026-01-07,bank-of-jamaica,TikTok,St Catherine,7244.82,12924,215,3,20905.28,2.89
2026-01-07,bank-of-jamaica,TikTok,Clarendon,9307.0,16602,277,4,26855.8,2.89
2026-01-07,bank-of-jamaica,TikTok,Manchester,4892.51,8727,145,2,14117.57,2.89
2026-01-07,bank-of-jamaica,TikTok,St Ann,14589.52,26026,434,6,42098.76,2.89
2026-01-07,bank-of-jamaica,TikTok,St Mary,2782.77,4964,82,1,8029.8,2.89
2026-01-07,bank-of-jamaica,TikTok,Portland,2059.14,3673,61,0,5941.76,2.89
2026-01-07,bank-of-jamaica,TikTok,St Thomas,15890.31,28346,473,6,45852.25,2.89
2026-01-07,bank-of-jamaica,TikTok,St James,16230.68,28954,483,7,46834.4,2.89
2026-01-07,bank-of-jamaica,TikTok,Hanover,1190.36,2123,35,0,3434.84,2.89
2026-01-07,bank-of-jamaica,TikTok,Westmoreland,1651.54,2946,49,0,4765.59,2.89
2026-01-07,bank-of-jamaica,TikTok,Trelawny,4137.69,7381,123,1,11939.51,2.89
2026-01-07,bank-of-jamaica,TikTok,St Elizabeth,22905.47,40861,681,10,66094.81,2.89
2026-01-08,bank-of-jamaica,TikTok,Kingston,30815.62,58948,1010,12,82089.42,2.66
2026-01-08,bank-of-jamaica,TikTok,St Andrew,7568.46,14478,248,3,20161.53,2.66
2026-01-08,bank-of-jamaica,TikTok,St Catherine,9417.79,18015,308,3,25087.95,2.66
2026-01-08,bank-of-jamaica,TikTok,Clarendon,17778.52,34009,583,7,47360.03,2.66
2026-01-08,bank-of-jamaica,TikTok,Manchester,5133.33,9819,168,2,13674.63,2.66
2026-01-08,bank-of-jamaica,TikTok,St Ann,8612.68,16475,282,3,22943.23,2.66
2026-01-08,bank-of-jamaica,TikTok,St Mary,17583.87,33637,576,7,46841.5,2.66
2026-01-08,bank-of-jamaica,TikTok,Portland,2665.01,5098,87,1,7099.3,2.66
2026-01-08,bank-of-jamaica,TikTok,St Thomas,10452.91,19995,342,4,27845.4,2.66
2026-01-08,bank-of-jamaica,TikTok,St James,1293.06,2473,42,0,3444.56,2.66
2026-01-08,bank-of-jamaica,TikTok,Hanover,5022.58,9607,164,2,13379.6,2.66
2026-01-08,bank-of-jamaica,TikTok,Westmoreland,4507.13,8621,147,1,12006.49,2.66
2026-01-08,bank-of-jamaica,TikTok,Trelawny,1477.66,2826,48,0,3936.32,2.66
2026-01-08,bank-of-jamaica,TikTok,St Elizabeth,5968.66,11417,195,2,15899.86,2.66
2026-01-09,bank-of-jamaica,TikTok,Kingston,8090.33,15118,236,2,17521.95,2.17
2026-01-09,bank-of-jamaica,TikTok,St Andrew,21272.06,39751,622,7,46070.82,2.17
2026-01-09,bank-of-jamaica,TikTok,St Catherine,50549.94,94464,1478,16,109480.56,2.17
2026-01-09,bank-of-jamaica,TikTok,Clarendon,4684.32,8753,137,1,10145.26,2.17
2026-01-09,bank-of-jamaica,TikTok,Manchester,2405.1,4494,70,0,5208.93,2.17
2026-01-09,bank-of-jamaica,TikTok,St Ann,5923.66,11069,173,1,12829.41,2.17
2026-01-09,bank-of-jamaica,TikTok,St Mary,8675.96,16213,253,2,18790.31,2.17
2026-01-09,bank-of-jamaica,TikTok,Portland,7883.77,14732,230,2,17074.59,2.17
2026-01-09,bank-of-jamaica,TikTok,St Thomas,2379.8,4447,69,0,5154.14,2.17
2026-01-09,bank-of-jamaica,TikTok,St James,1900.99,3552,55,0,4117.15,2.17
2026-01-09,bank-of-jamaica,TikTok,Hanover,8946.76,16719,261,2,19376.8,2.17
2026-01-09,bank-of-jamaica,TikTok,Westmoreland,20473.88,38260,598,6,44342.12,2.17
2026-01-09,bank-of-jamaica,TikTok,Trelawny,12845.35,24004,375,4,27820.33,2.17
2026-01-09,bank-of-jamaica,TikTok,St Elizabeth,3059.5,5717,89,1,6626.24,2.17
2026-01-10,bank-of-jamaica,TikTok,Kingston,9520.51,17742,285,3,22237.84,2.34
2026-01-10,bank-of-jamaica,TikTok,St Andrew,10081.1,18787,302,3,23547.28,2.34
2026-01-10,bank-of-jamaica,TikTok,St Catherine,1157.92,2157,34,0,2704.65,2.34
